Period,USD
6413,367.85
6414,366.6
6415,378.75
6416,376.05
6417,374.05
6418,380
6419,374.35
6420,377.25
6421,377
6422,381
6423,378.25
6424,368.25
6425,370.4
6426,377.5
6427,375.45
6428,373.75
6429,370.65
6430,369.6
6431,370.2
6432,366.3
6433,365
6434,370
6435,369.4
6436,370.65
6437,369.55
6438,369.1
6439,367
6440,374.1
6441,374.6
6442,378.1
6443,375.25
6444,379
6445,377.85
6446,390
6447,387.25
6448,388
6449,397.25
6450,398.4
6451,389.4
6452,394.4
6453,390.4
6454,395.7
6455,391.8
6456,393.65
6457,392.8
6458,391.5
6459,391.6
6460,389
6461,392.6
6462,389.75
6463,393.6
6464,391.8
6465,394.3
6466,403.7
6467,406.7
6468,404.95
6469,400.65
6470,396.45
6471,381.9
6472,382.5
6473,382.2
6474,381.35
6475,375.35
6476,370.45
6477,373.5
6478,372.5
6479,372.85
6480,373.65
6481,370.35
6482,373.6
6483,372.75
6484,371.75
6485,371.6
6486,370.05
6487,370.6
6488,371.8
6489,369.2
6490,363.7
6491,364.2
6492,362.95
6493,352.25
6494,351.35
6495,356
6496,348.25
6497,342.05
6498,345.25
6499,350.4
6500,352.3
6501,353.5
6502,354.3
6503,355
6504,353.75
6505,357.4
6506,357.25
6507,354.25
6508,354.55
6509,352.65
6510,353.9
6511,355.5
6512,353.95
6513,353.5
6514,356.9
6515,357.85
6516,360.55
6517,359.6
6518,366.6
6519,365.9
6520,365.35
6521,365
6522,368.85
6523,371.6
6524,371.55
6525,370.65
6526,371.5
6527,368.5
6528,368.65
6529,369.1
6530,369.1
6531,367.95
6532,362.5
6533,363
6534,369.1
6535,374.4
6536,377.9
6537,376.35
6538,375.5
6539,377.15
6540,376.75
6541,373.9
6542,375.25
6543,373.7
6544,374.25
6545,375.75
6546,378.15
6547,378.05
6548,376.1
6549,377.1
6550,376.3
6551,376.7
6552,370.8
6553,370.1
6554,374.5
6555,372.75
6556,376.15
6557,374.35
6558,377.15
6559,382.5
6560,382.3
6561,387.55
6562,387.6
6563,385.9
6564,386.5
6565,385.8
6566,389.75
6567,388.65
6568,386.4
6569,385.75
6570,386.6
6571,385.65
6572,391.5
6573,390.65
6574,395
6575,394
6576,390.6
6577,390.7
6578,382.2
6579,384.35
6580,386.8
6581,384.75
6582,389.5
6583,392.6
6584,392.5
6585,392.7
6586,392.4
6587,387.85
6588,381.5
6589,382.9
6590,381
6591,384.5
6592,378.15
6593,378.2
6594,382.1
6595,384.95
6596,384
6597,387.65
6598,383.95
6599,380.45
6600,380.25
6601,382.2
6602,381.1
6603,381.9
6604,384.5
6605,383.6
6606,384.75
6607,382.05
6608,379.75
6609,378.1
6610,377.5
6611,376
6612,377.6
6613,380.75
6614,381.1
6615,376.45
6616,377.7
6617,375.65
6618,377
6619,375.45
6620,376.25
6621,379.05
6622,387.1
6623,386.3
6624,386.25
6625,385.3
6626,383
6627,385.9
6628,386.8
6629,386.95
6630,388.4
6631,390.3
6632,391.8
6633,390.9
6634,387.9
6635,386.75
6636,389.7
6637,387.4
6638,385.1
6639,384.95
6640,384.85
6641,384.9
6642,378.4
6643,379.2
6644,378.55
6645,376.2
6646,377.35
6647,375.95
6648,372.4
6649,373.75
6650,372.85
6651,370.25
6652,374.15
6653,374.35
6654,373.2
6655,376.45
6656,375.7
6657,374.5
6658,374.5
6659,372.8
6660,381.4
6661,381.65
6662,378.5
6663,382.15
6664,381.45
6665,380.65
6666,382.55
6667,379.65
6668,383
6669,381.55
6670,386.75
6671,388.1
6672,386.4
6673,385.9
6674,383.4
6675,386.25
6676,387.25
6677,383.6
6678,382.75
6679,380.25
6680,380.5
6681,381.9
6682,382.2
6683,383.3
6684,382.5
6685,383.5
6686,383.5
6687,387.1
6688,385.75
6689,391
6690,389.95
6691,393.1
6692,389.5
6693,390.7
6694,390.25
6695,385.9
6696,385.8
6697,385.4
6698,386.8
6699,387.3
6700,387.8
6701,385.75
6702,383.9
6703,383.4
6704,384.4
6705,385.75
6706,384.85
6707,384
6708,384.85
6709,386.4
6710,384.25
6711,386.4
6712,385.4
6713,384.1
6714,384.85
6715,385.85
6716,387
6717,387.35
6718,384.05
6719,384
6720,383.75
6721,378.6
6722,377.5
6723,378.6
6724,377.7
6725,377.4
6726,378.3
6727,376.7
6728,377.7
6729,376.45
6730,376.6
6731,377.8
6732,377.85
6733,381.05
6734,381.6
6735,381.25
6736,382.6
6737,383.4
6738,383.3
6739,386.15
6740,386.25
6741,386
6742,387.1
6743,386.9
6744,387.8
6745,388.4
6746,391
6747,389.5
6748,391.5
6749,390.45
6750,390.4
6751,387.8
6752,388.25
6753,390.15
6754,392.25
6755,394.8
6756,393.95
6757,396.5
6758,395.4
6759,394.15
6760,397.5
6761,394.5
6762,395.35
6763,393.45
6764,394.1
6765,392.15
6766,391.9
6767,392.85
6768,391.95
6769,389.45
6770,388.2
6771,388.85
6772,387.1
6773,388.95
6774,390
6775,389
6776,390.55
6777,391.65
6778,389.2
6779,389.6
6780,388.8
6781,389.9
6782,388.4
6783,387.4
6784,383.45
6785,383.85
6786,383.9
6787,383.9
6788,383.2
6789,383.1
6790,384.35
6791,384.3
6792,385.25
6793,384.9
6794,386.45
6795,385.5
6796,386.4
6797,385.25
6798,383.6
6799,383.7
6800,384.5
6801,384.4
6802,384.55
6803,384.7
6804,383.7
6805,383.35
6806,381.2
6807,378.95
6808,377.3
6809,376.55
6810,377
6811,376.45
6812,376.1
6813,376.85
6814,378.7
6815,378.35
6816,380.1
6817,379.7
6818,379
6819,380.6
6820,382.5
6821,381.5
6822,381.3
6823,381.8
6824,383.15
6825,382.5
6826,381.4
6827,378.25
6828,375
6829,375.9
6830,372.45
6831,374.1
6832,375
6833,377.6
6834,379.8
6835,377.45
6836,377.9
6837,382
6838,383.1
6839,383
6840,385.1
6841,381.5
6842,381.7
6843,380.5
6844,380
6845,375.9
6846,375.85
6847,376.25
6848,375.25
6849,376.35
6850,375.25
6851,375.2
6852,374.8
6853,375.85
6854,376.4
6855,375.6
6856,376
6857,376.9
6858,376.1
6859,376.55
6860,379.3
6861,379
6862,379
6863,379
6864,379.6
6865,376.8
6866,375.7
6867,376.3
6868,374.45
6869,376.35
6870,376.6
6871,379
6872,383.1
6873,381
6874,383.5
6875,382.75
6876,385.2
6877,386.6
6878,385.15
6879,382.75
6880,382.45
6881,382.6
6882,381.4
6883,383.1
6884,383.25
6885,382.3
6886,382.35
6887,383
6888,382.1
6889,386.55
6890,392.25
6891,391.95
6892,392.5
6893,393.75
6894,392
6895,390.9
6896,389.1
6897,389.8
6898,389.9
6899,394.1
6900,396.95
6901,393.35
6902,390.35
6903,391.05
6904,390.2
6905,389.85
6906,386.6
6907,389.5
6908,386.5
6909,388.35
6910,388.8
6911,390.3
6912,391.35
6913,389.9
6914,383.4
6915,383.1
6916,384.1
6917,383.9
6918,384.1
6919,383.4
6920,383.05
6921,382.6
6922,382.35
6923,381.85
6924,382.9
6925,383.75
6926,385.8
6927,386.1
6928,384.25
6929,383.2
6930,384.6
6931,383.4
6932,384.2
6933,384.65
6934,385.95
6935,386.4
6936,387.6
6937,387.5
6938,386.8
6939,388
6940,391.3
6941,390.5
6942,390.6
6943,390.7
6944,389.8
6945,389.4
6946,389.3
6947,389.35
6948,389.3
6949,387.45
6950,387.6
6951,384.35
6952,384.65
6953,384.6
6954,384.45
6955,384.8
6956,385.75
6957,384.95
6958,385.85
6959,389.3
6960,388.2
6961,388.2
6962,389.3
6963,389.25
6964,387.85
6965,385.85
6966,386.45
6967,386.65
6968,385.8
6969,386.1
6970,383.2
6971,383.35
6972,381.75
6973,382.65
6974,382.75
6975,384.35
6976,383.75
6977,384.35
6978,384.5
6979,384.05
6980,383.9
6981,383.5
6982,384.5
6983,384.1
6984,383
6985,384.85
6986,385.55
6987,383.55
6988,383.45
6989,383.1
6990,382.6
6991,383.25
6992,381.9
6993,381.65
6994,381.8
6995,379.85
6996,379.4
6997,379
6998,380.55
6999,383.05
7000,381.9
7001,382.9
7002,385.4
7003,384.7
7004,385.25
7005,384.95
7006,385.65
7007,385
7008,382.95
7009,383.25
7010,382.2
7011,383.25
7012,383.2
7013,383.55
7014,383.75
7015,383.1
7016,382.25
7017,382.6
7018,383.35
7019,382.5
7020,384.65
7021,384.7
7022,384.7
7023,384.6
7024,384
7025,384
7026,383.8
7027,383.75
7028,383.4
7029,381.85
7030,382.55
7031,382.55
7032,382.4
7033,382.7
7034,382.55
7035,382.05
7036,382.4
7037,382.5
7038,382.2
7039,382.8
7040,382.5
7041,382.3
7042,384.7
7043,384.4
7044,386.65
7045,389.6
7046,386.1
7047,385.6
7048,384.65
7049,386.6
7050,386.55
7051,386.8
7052,385.3
7053,382.55
7054,383.5
7055,385.2
7056,387.3
7057,388.95
7058,387.85
7059,387.15
7060,386.25
7061,386.3
7062,387.6
7063,388.4
7064,389.35
7065,389.7
7066,388.45
7067,388.1
7068,385.7
7069,385.85
7070,387
7071,388
7072,387.1
7073,388.4
7074,387.2
7075,387.35
7076,386.85
7077,386.7
7078,387.1
7079,390.5
7080,393.6
7081,396.4
7082,396
7083,395.65
7084,396.75
7085,399.4
7086,396.35
7087,395
7088,397.8
7089,398.9
7090,397.5
7091,396.8
7092,401.8
7093,402.65
7094,403
7095,403.35
7096,407.4
7097,405.45
7098,406.7
7099,403.2
7100,406.6
7101,416.25
7102,415.25
7103,412.2
7104,414.75
7105,406.95
7106,408.3
7107,405.25
7108,403
7109,403.9
7110,404.55
7111,403.05
7112,405.9
7113,405.4
7114,398.5
7115,399.35
7116,397.75
7117,399.55
7118,398.75
7119,397.7
7120,400.35
7121,400.3
7122,398.65
7123,392.9
7124,393.6
7125,394.2
7126,394.85
7127,396.6
7128,396
7129,397.4
7130,396.1
7131,395.6
7132,395.45
7133,395.05
7134,394.7
7135,395.3
7136,397.3
7137,398
7138,399.45
7139,400
7140,398.6
7141,396.7
7142,395
7143,394.35
7144,393.8
7145,394.3
7146,397.6
7147,394.55
7148,395.15
7149,395.2
7150,393.75
7151,393.5
7152,391.4
7153,391.3
7154,389.9
7155,390.7
7156,391.45
7157,391.1
7158,390.35
7159,393.1
7160,390.75
7161,390.15
7162,391
7163,392.8
7164,394
7165,393.75
7166,393.65
7167,393.2
7168,392.8
7169,391.25
7170,391.25
7171,391.85
7172,392
7173,392.5
7174,391.65
7175,391.2
7176,391
7177,391.35
7178,390.65
7179,392.15
7180,391.65
7181,391.55
7182,390.55
7183,390.8
7184,390.35
7185,387.95
7186,385.7
7187,385.85
7188,385.55
7189,385.4
7190,384.5
7191,384.8
7192,383.2
7193,384.55
7194,384.9
7195,386
7196,384.3
7197,384.2
7198,383.7
7199,384.85
7200,384
7201,383
7202,381.3
7203,380.6
7204,381.75
7205,382.5
7206,380.9
7207,381
7208,382.3
7209,381
7210,383.4
7211,382.5
7212,384
7213,383.55
7214,384.65
7215,383.65
7216,383.85
7217,384.35
7218,384.5
7219,385.2
7220,384.4
7221,385.05
7222,384.9
7223,385.05
7224,384.9
7225,385.5
7226,386.65
7227,387.15
7228,387.95
7229,388.85
7230,388.25
7231,387.75
7232,388.4
7233,387.2
7234,387.7
7235,387.15
7236,386.3
7237,386.2
7238,386.25
7239,387.1
7240,387.45
7241,386.9
7242,387.5
7243,389
7244,388.65
7245,388.05
7246,387.25
7247,386.9
7248,387.2
7249,385.95
7250,386
7251,385.6
7252,385
7253,382.45
7254,383.15
7255,382.2
7256,382.5
7257,382.65
7258,383.3
7259,382.9
7260,383.1
7261,382.5
7262,381.2
7263,381.6
7264,383.25
7265,382.05
7266,380.3
7267,379.3
7268,377.05
7269,379.2
7270,379.5
7271,380.2
7272,379.6
7273,381
7274,380.9
7275,381.6
7276,381.85
7277,381.05
7278,381
7279,380.8
7280,380.55
7281,379.6
7282,380
7283,382.4
7284,383.95
7285,383.7
7286,382.2
7287,382.8
7288,382.35
7289,380.3
7290,379.3
7291,377.2
7292,378.65
7293,379.25
7294,377.9
7295,377.9
7296,378.35
7297,379.75
7298,381.6
7299,382.5
7300,382.65
7301,379.85
7302,379.7
7303,378.3
7304,378.6
7305,378.5
7306,376.9
7307,375.1
7308,374.5
7309,373.95
7310,372.2
7311,371.9
7312,370.5
7313,369
7314,370.4
7315,368.3
7316,373
7317,368.5
7318,368.8
7319,369.6
7320,368.6
7321,369.05
7322,368.6
7323,368.3
7324,369
7325,369.6
7326,369.2
7327,368.7
7328,368.9
7329,369.55
7330,369.6
7331,369.55
7332,367.8
7333,364.3
7334,359.25
7335,357.65
7336,355.8
7337,354.5
7338,358.55
7339,359.6
7340,357.3
7341,352.45
7342,354
7343,354.1
7344,354.2
7345,353.4
7346,350.1
7347,349.8
7348,352.95
7349,353.1
7350,357.25
7351,350.15
7352,349.3
7353,345
7354,343.75
7355,346.3
7356,343.15
7357,343.4
7358,340.9
7359,341
7360,338.85
7361,336.9
7362,343
7363,342.5
7364,343.6
7365,346
7366,346.1
7367,344.85
7368,350.75
7369,352.45
7370,353.45
7371,353.85
7372,356.6
7373,360.6
7374,361.8
7375,361.75
7376,355.75
7377,352.15
7378,351.7
7379,349.9
7380,352.6
7381,353.15
7382,351.45
7383,353
7384,352.05
7385,347.4
7386,348.95
7387,352.7
7388,351.7
7389,350.65
7390,350.9
7391,346.8
7392,349.5
7393,349.85
7394,350.7
7395,349.1
7396,347.35
7397,347.85
7398,349.1
7399,348
7400,348.05
7401,348.65
7402,346.65
7403,345.6
7404,341.45
7405,341.2
7406,342
7407,342.15
7408,342
7409,340.7
7410,341.15
7411,341.35
7412,341.25
7413,338.95
7414,340.45
7415,339.55
7416,339.8
7417,342.8
7418,340.65
7419,342.4
7420,344.8
7421,348.2
7422,347.3
7423,349
7424,348.1
7425,347
7426,343.35
7427,342.5
7428,342.25
7429,342.95
7430,341.65
7431,343.55
7432,344.7
7433,345.7
7434,345.75
7435,344
7436,343.8
7437,342.4
7438,340.7
7439,343.8
7440,343.85
7441,344
7442,343.7
7443,341.8
7444,341.2
7445,340.95
7446,341.4
7447,342.05
7448,340.15
7449,339.55
7450,336.95
7451,338.65
7452,338.7
7453,337.9
7454,337.3
7455,334.05
7456,333.6
7457,331.45
7458,332.3
7459,325.2
7460,318.75
7461,317.6
7462,315.75
7463,319.65
7464,320.6
7465,321.35
7466,319
7467,319.5
7468,318.75
7469,323.45
7470,328.05
7471,326
7472,324.35
7473,321.8
7474,324.5
7475,325.4
7476,327.5
7477,326.4
7478,326
7479,325.3
7480,324.05
7481,323.35
7482,318.85
7483,318.95
7484,321.6
7485,326.2
7486,327.6
7487,328.6
7488,327.3
7489,323.5
7490,326.05
7491,322.1
7492,322
7493,321.9
7494,321.8
7495,325.4
7496,325.3
7497,324.7
7498,325.4
7499,324.4
7500,324.5
7501,322
7502,321.8
7503,321.6
7504,322.05
7505,321
7506,321
7507,321.05
7508,323.25
7509,323.15
7510,321.8
7511,319.95
7512,320.65
7513,321.15
7514,321.1
7515,320.7
7516,322
7517,323.15
7518,325.45
7519,327.05
7520,328.75
7521,336.8
7522,331.75
7523,331.1
7524,334.15
7525,331.5
7526,331.9
7527,333.75
7528,327.9
7529,328.8
7530,328.1
7531,325.6
7532,327.3
7533,324.2
7534,324.25
7535,323
7536,322.7
7537,323.3
7538,321.9
7539,311.8
7540,313.75
7541,313.7
7542,314
7543,310.4
7544,313.5
7545,313.3
7546,314.6
7547,312.25
7548,313.25
7549,309.7
7550,310.6
7551,310.1
7552,308.35
7553,304.5
7554,303
7555,303.65
7556,306.4
7557,303.05
7558,303.4
7559,305.5
7560,301.7
7561,297
7562,296.15
7563,296.9
7564,293.35
7565,293.5
7566,291.1
7567,289.85
7568,287.05
7569,288.1
7570,285.5
7571,285.05
7572,286.15
7573,283.05
7574,283.2
7575,283.25
7576,286.1
7577,287.05
7578,289.25
7579,290.45
7580,292.2
7581,296.1
7582,293.9
7583,290.9
7584,289.2
7585,287.7
7586,287.35
7587,281.8
7588,282.1
7589,282.9
7590,281.9
7591,278.5
7592,279.05
7593,285.9
7594,281.1
7595,287.35
7596,285.75
7597,287.2
7598,291.9
7599,293.8
7600,291.45
7601,304.5
7602,300
7603,298.25
7604,304.25
7605,301.8
7606,302
7607,299.7
7608,295.2
7609,298.9
7610,301.6
7611,300
7612,300.75
7613,298.95
7614,299
7615,298
7616,297.7
7617,299.2
7618,297.8
7619,298.3
7620,298.35
7621,295.2
7622,292.35
7623,292.3
7624,293
7625,296.55
7626,299.75
7627,297.65
7628,296
7629,294.7
7630,294.25
7631,294.45
7632,294.3
7633,295.25
7634,294
7635,295.15
7636,294.15
7637,293.8
7638,289.1
7639,291.3
7640,291.1
7641,292.8
7642,298.85
7643,298.5
7644,299.2
7645,302.75
7646,302.2
7647,299.9
7648,301.6
7649,299.3
7650,305.95
7651,313.5
7652,309.15
7653,309.75
7654,308.35
7655,309.5
7656,308.35
7657,306.3
7658,308.2
7659,307.3
7660,307.2
7661,311.2
7662,314.6
7663,312.65
7664,311.4
7665,308.6
7666,307.55
7667,310.7
7668,306.1
7669,304.2
7670,303.5
7671,299
7672,299.15
7673,299
7674,299.9
7675,295.6
7676,296.9
7677,302.3
7678,299.7
7679,299
7680,298.1
7681,300.05
7682,300.7
7683,298.85
7684,292.6
7685,293.4
7686,292.4
7687,292.35
7688,289.2
7689,293.35
7690,292.05
7691,292.2
7692,290.3
7693,296.25
7694,294.15
7695,292.9
7696,288.1
7697,286.1
7698,286.4
7699,288.4
7700,293.05
7701,293.4
7702,294.75
7703,295.55
7704,293.9
7705,293.25
7706,294.5
7707,293
7708,295.75
7709,297.1
7710,295.75
7711,293.9
7712,293.15
7713,293.1
7714,294.35
7715,292.2
7716,291.35
7717,290.7
7718,292.2
7719,292.8
7720,294.35
7721,293.6
7722,294.65
7723,295.2
7724,294.4
7725,292.9
7726,293.75
7727,290.75
7728,290.35
7729,291
7730,289.15
7731,289.4
7732,286.65
7733,285.7
7734,288.85
7735,286.85
7736,286.2
7737,286.2
7738,284.5
7739,285.5
7740,282.7
7741,284.8
7742,283.3
7743,284.4
7744,285.75
7745,283.7
7746,284.45
7747,284.3
7748,283.9
7749,282.5
7750,280.9
7751,273.4
7752,277.7
7753,280
7754,279.65
7755,285.4
7756,288.35
7757,287.3
7758,284.15
7759,285.65
7760,293.75
7761,290.3
7762,290.35
7763,289.15
7764,287.65
7765,290.85
7766,292.1
7767,288.5
7768,288
7769,290.6
7770,296.35
7771,293.8
7772,296.85
7773,294.1
7774,299
7775,301.4
7776,298.75
7777,296.35
7778,298.85
7779,302.35
7780,299.65
7781,296.65
7782,296.8
7783,296.6
7784,296
7785,300.45
7786,298.35
7787,295.85
7788,296.9
7789,293.75
7790,292.85
7791,291.2
7792,293
7793,293.75
7794,293.5
7795,293.1
7796,292.75
7797,290.1
7798,290.1
7799,290.9
7800,293.6
7801,292.4
7802,291.75
7803,293.6
7804,293
7805,297.2
7806,295.35
7807,294.6
7808,294.4
7809,297.85
7810,296.05
7811,295.6
7812,295.95
7813,296.2
7814,296.25
7815,295.7
7816,295.75
7817,293.35
7818,293.9
7819,292.95
7820,292.4
7821,292.35
7822,294.5
7823,293.5
7824,294.9
7825,294.3
7826,291.25
7827,292.5
7828,292.55
7829,293.75
7830,292.35
7831,289.95
7832,288.7
7833,287.7
7834,286.65
7835,286.7
7836,286.8
7837,287.45
7838,288.25
7839,287
7840,287.15
7841,288.6
7842,290.9
7843,291.25
7844,291.4
7845,288.2
7846,285.7
7847,285.85
7848,286.95
7849,287.3
7850,285.9
7851,287.1
7852,287.75
7853,286.3
7854,287.3
7855,285.8
7856,282.3
7857,285.65
7858,287.1
7859,289.75
7860,287.55
7861,287.25
7862,289.75
7863,288.85
7864,287.65
7865,287.1
7866,287.5
7867,287.4
7868,290.05
7869,288.05
7870,285.35
7871,285.65
7872,287.05
7873,287.2
7874,286.65
7875,286.1
7876,287.1
7877,286.8
7878,287.05
7879,286.4
7880,286.65
7881,286.7
7882,287.9
7883,288.5
7884,291.9
7885,291.5
7886,293.8
7887,293.65
7888,291.25
7889,286.8
7890,283.9
7891,284.35
7892,283.45
7893,284.5
7894,285.1
7895,284.25
7896,283.75
7897,282
7898,280.35
7899,280.05
7900,279.8
7901,280.5
7902,278.35
7903,280.25
7904,280.4
7905,281.6
7906,282.7
7907,282.5
7908,283.85
7909,281.25
7910,283.9
7911,284.65
7912,284.55
7913,283.9
7914,283.35
7915,283.7
7916,283.1
7917,281.5
7918,282.8
7919,283.7
7920,285.85
7921,285.6
7922,285.5
7923,288.1
7924,283.4
7925,280.65
7926,278.3
7927,278
7928,278.4
7929,277.2
7930,276.1
7931,274.7
7932,272.85
7933,274.4
7934,274.85
7935,272.2
7936,272.65
7937,269.5
7938,268.25
7939,271.05
7940,265.5
7941,267.05
7942,263.85
7943,266.5
7944,266.35
7945,263.85
7946,262
7947,258.35
7948,259.2
7949,259.3
7950,259.65
7951,258.9
7952,259
7953,260.5
7954,259.15
7955,259.15
7956,258.7
7957,260.7
7958,261.15
7959,260
7960,260.8
7961,261.2
7962,263
7963,262.9
7964,262.85
7965,261.3
7966,256.2
7967,256.4
7968,257
7969,256.05
7970,254.25
7971,255.6
7972,253.75
7973,254.8
7974,253.15
7975,253
7976,252.9
7977,255.35
7978,254.9
7979,253.5
7980,254.2
7981,254
7982,254.5
7983,256.75
7984,255.35
7985,255.7
7986,257.5
7987,256.25
7988,255.3
7989,256.45
7990,257
7991,256.9
7992,260.2
7993,260.7
7994,259.25
7995,259
7996,261.5
7997,258.6
7998,258.6
7999,257.5
8000,254.2
8001,253.2
8002,253.15
8003,254.7
8004,254.6
8005,255.45
8006,254.05
8007,255.4
8008,254.9
8009,254.9
8010,256
8011,256.8
8012,256.2
8013,256.6
8014,256.7
8015,257.4
8016,255.7
8017,255.2
8018,255.3
8019,255.2
8020,262.6
8021,263.4
8022,265.6
8023,281.7
8024,288.25
8025,317.25
8026,303.75
8027,303
8028,311.75
8029,326.25
8030,325
8031,318
8032,322.75
8033,317.75
8034,323.5
8035,320.5
8036,322.65
8037,316
8038,317.65
8039,309
8040,309.75
8041,305.5
8042,303.25
8043,302.4
8044,297.95
8045,290.4
8046,300.9
8047,298.85
8048,293.85
8049,292.05
8050,291.75
8051,292.25
8052,292
8053,289
8054,291.25
8055,291.85
8056,296.25
8057,292.8
8058,292.7
8059,292
8060,295.45
8061,293.65
8062,293.7
8063,294.4
8064,296.7
8065,297.85
8066,298.5
8067,297.2
8068,293.1
8069,292
8070,291.4
8071,289.25
8072,280.85
8073,277.25
8074,280
8075,283.3
8076,279.6
8077,278.45
8078,279.75
8079,280.3
8080,279.85
8081,280.25
8082,283.05
8083,284.25
8084,284.6
8085,287
8086,286.4
8087,287.8
8088,290.65
8089,290.85
8090,282.05
8091,282.1
8092,280.35
8093,282
8094,281.7
8095,281.7
8096,282.25
8097,282.2
8098,284.15
8099,284.9
8100,286.85
8101,288.75
8102,288.35
8103,287.7
8104,287.45
8105,288.7
8106,284.9
8107,286.5
8108,286.15
8109,283.05
8110,283.65
8111,283.1
8112,285.25
8113,287.5
8114,316.6
8115,303.15
8116,306
8117,311.25
8118,316.5
8119,308.75
8120,307
8121,300.5
8122,306.25
8123,302.25
8124,305.75
8125,305.4
8126,305.25
8127,299.9
8128,297.15
8129,292.75
8130,294
8131,293.75
8132,289
8133,289.3
8134,289.25
8135,288.35
8136,292.75
8137,289
8138,292.1
8139,289.65
8140,290.3
8141,288.7
8142,288.4
8143,285.5
8144,284.85
8145,286.15
8146,289.4
8147,286.5
8148,284.9
8149,284.35
8150,280.3
8151,279.1
8152,276.7
8153,275.9
8154,278.8
8155,276.75
8156,283.1
8157,278.85
8158,279.95
8159,281.5
8160,281.2
8161,280.25
8162,281.4
8163,280.65
8164,283.5
8165,281.8
8166,281.4
8167,280.5
8168,280
8169,277.7
8170,276.1
8171,275.85
8172,275
8173,277.6
8174,277.3
8175,280.5
8176,277.25
8177,276.9
8178,277.8
8179,277
8180,276.2
8181,275.65
8182,275.7
8183,274.85
8184,272.5
8185,273.75
8186,274
8187,275.15
8188,273.9
8189,273
8190,270.45
8191,274.4
8192,272.25
8193,272.8
8194,272.95
8195,281.7
8196,284.8
8197,286.95
8198,285.1
8199,285.15
8200,284.1
8201,293
8202,286.05
8203,289.15
8204,290.3
8205,288.1
8206,286.4
8207,286.6
8208,286.1
8209,285.3
8210,283
8211,284.2
8212,286.35
8213,290.85
8214,289.15
8215,288.05
8216,287.8
8217,287.7
8218,285.4
8219,284.15
8220,284.25
8221,283.6
8222,282.85
8223,280.65
8224,280.65
8225,282.4
8226,282.65
8227,281.8
8228,277.9
8229,280.35
8230,280.05
8231,278.75
8232,280.15
8233,280.2
8234,278.45
8235,277.4
8236,277.3
8237,277.15
8238,276.65
8239,273.3
8240,273.5
8241,274
8242,272.3
8243,272.45
8244,273.15
8245,275.45
8246,274.7
8247,275.5
8248,277.15
8249,277.15
8250,276.4
8251,274
8252,272.45
8253,272
8254,273.35
8255,274
8256,272.6
8257,274.95
8258,276.6
8259,277
8260,276.2
8261,275.3
8262,272.95
8263,274.1
8264,272.6
8265,272.8
8266,272.8
8267,272.8
8268,272.85
8269,272.45
8270,272
8271,271.1
8272,269.65
8273,272.35
8274,273.55
8275,274.05
8276,274.75
8277,277.2
8278,274.1
8279,274.3
8280,272.4
8281,271.3
8282,271.35
8283,270.8
8284,270.25
8285,269.75
8286,273
8287,270.8
8288,275.85
8289,272.05
8290,270.55
8291,271.3
8292,270.5
8293,271.5
8294,271.25
8295,270.4
8296,269.3
8297,266.75
8298,266.05
8299,265.65
8300,263.8
8301,266
8302,265.75
8303,266.45
8304,265.75
8305,264.1
8306,265
8307,264.3
8308,265.15
8309,264.3
8310,264.5
8311,265.25
8312,265.4
8313,266.5
8314,265.75
8315,267.25
8316,266.45
8317,265.9
8318,266
8319,266.2
8320,269.75
8321,269
8322,267
8323,271.2
8324,271.15
8325,271.85
8326,270.85
8327,275.1
8328,273.3
8329,272.5
8330,271
8331,269.95
8332,269.7
8333,270.3
8334,270.5
8335,269.45
8336,270.2
8337,273
8338,273.95
8339,274.7
8340,274.6
8341,272.65
8342,272.8
8343,269
8344,268.75
8345,268
8346,268.6
8347,267.75
8348,266.7
8349,264.8
8350,263.65
8351,263.35
8352,264.5
8353,263.1
8354,264.1
8355,265.75
8356,266.1
8357,267.1
8358,265.7
8359,263.6
8360,264.5
8361,263.1
8362,263.4
8363,266.2
8364,266.85
8365,268
8366,266.25
8367,264.55
8368,262.9
8369,263.4
8370,260.5
8371,260.9
8372,261.5
8373,260.9
8374,259.5
8375,256.7
8376,258.95
8377,258.3
8378,257.3
8379,258
8380,259.95
8381,262.8
8382,268.1
8383,265
8384,266.7
8385,263.35
8386,261.85
8387,262.6
8388,261.55
8389,263.6
8390,268.75
8391,270.5
8392,269.4
8393,267.45
8394,262.7
8395,260.2
8396,260.5
8397,262.6
8398,261.2
8399,262.25
8400,262.3
8401,261.3
8402,262.75
8403,261.2
8404,260.2
8405,259.05
8406,257.55
8407,257
8408,259.2
8409,258.2
8410,258.1
8411,260.9
8412,257.05
8413,258.45
8414,259.4
8415,262.15
8416,260.1
8417,261.35
8418,264.2
8419,262.9
8420,263.65
8421,263.95
8422,262.2
8423,264.45
8424,263.45
8425,263.8
8426,265
8427,265.3
8428,265.8
8429,265.6
8430,265.2
8431,269.4
8432,268.95
8433,267.7
8434,268.05
8435,269.1
8436,271.75
8437,272.1
8438,288.35
8439,282.75
8440,283.85
8441,283.45
8442,280.65
8443,276.65
8444,273.65
8445,266.1
8446,265.65
8447,266.25
8448,266.15
8449,266.95
8450,266.25
8451,267.25
8452,272.75
8453,267.9
8454,271.8
8455,272.2
8456,274.35
8457,271.5
8458,273.95
8459,272.4
8460,272.65
8461,273.2
8462,273.1
8463,273.85
